건축구분,건물명,대지위치,대지면적(제곱미터),건축면적(제곱미터),연면적(제곱미터),증축연면적(제곱미터),건폐율(퍼센트),용적률(퍼센트),구조,허가일,착공처리일,사용승인일,최대지상층수,최대지하층수,주용도,부속용도,용도지역,용도지구,용도구역,세대수,호수,가구수
신축,화양동 101-3 공동주택 (박주연),서울특별시 광진구 화양동 101-3 외1필지,258,153.16,1097.54,,59.36,365.63,철근콘크리트구조,2011-12-23,2012-03-09,2013-01-04,7,1,공동주택,"근린생활시설, 오피스텔",준주거지역,,제1종지구단위계획구역,19,,
용도변경,,서울특별시 광진구 자양동 771-4,219.93,131.75,491.06,,59.9,223.28,철근콘크리트구조,2012-12-05,,2013-01-02,4,,단독주택,노유자시설,제2종일반주거지역,,,,,6
신축,,서울특별시 광진구 중곡동 257-40,158,93.6,301.91,,59.24,191.1,철근콘크리트구조,2012-07-27,2012-08-03,2013-01-02,4,0,단독주택,근린생활.다가구,제2종일반주거지역,,,,,5
용도변경,자양동 611-36 노유자시설 (정춘희),서울특별시 광진구 자양동 611-36,252.2,98.84,194.7,,39.19,65.01,벽돌구조,2012-12-18,,2012-12-31,2,1,노유자시설,영유아보육시설,제2종일반주거지역,,,,,
신축,,서울특별시 광진구 군자동 474-13,162.23,87.04,307.1,,53.65,189.3,철근콘크리트구조,2012-08-09,2012-08-16,2012-12-31,5,0,공동주택,다세대주택(원룸형),제2종일반주거지역,,,10,,
신축,,서울특별시 광진구 중곡동 175-12,148.45,88.52,296.66,,59.63,199.84,철근콘크리트구조,2012-07-18,2012-07-25,2012-12-31,5,0,단독주택,제2종근린생활시설(사무소),제2종일반주거지역,,,,,5
신축,능동 249-14 단독주택 (정혜숙),서울특별시 광진구 능동 249-14,163.6,95.74,245.15,,58.52,149.85,철근콘크리트구조,2012-08-31,2012-08-31,2012-12-28,4,0,단독주택,다가구주택,제1종일반주거지역,,,,,7
신축,은성테라스,서울특별시 광진구 구의동 221-9,242.3,141.36,473.6,,58.34,195.46,철근콘크리트구조,2012-08-08,2012-08-20,2012-12-28,5,0,공동주택,다세대주택,제2종일반주거지역,,,9,,
신축,플러스아트빌,서울특별시 광진구 군자동 58-18 외1필지,271,162.36,541.95,,59.91,199.98,철근콘크리트구조,2012-07-12,2012-08-31,2012-12-28,5,0,공동주택,다세대주택,제2종일반주거지역,,대공방어 협조구역,8,,
신축,자양동 773-4 제2종근린생활시설 (이명우),서울특별시 광진구 자양동 773-4,180.44,87.37,535.28,,48.42,249.84,철근콘크리트구조,2012-05-24,2012-06-18,2012-12-28,6,1,제2종근린생활시설,단독주택,제3종일반주거지역,,,,,1
신축,,서울특별시 광진구 화양동 19-57,428.8,229.08,1771.68,,53.42,381.45,철근콘크리트구조,2012-04-04,2012-04-17,2012-12-28,11,1,공동주택,다세대주택/업무시설(오피스텔),준주거지역,,,8,12,
증축,정립회관 ,서울특별시 광진구 구의동 16-3 외11필지,30319.8,9002.33,22101.73,5038.48,29.69,64.72,철근콘크리트구조,2010-03-26,2010-08-13,2012-12-28,4,0,노유자시설,,도시지역,,대공방어협조구역,,,
신축,라온빌,서울특별시 광진구 군자동 57-2 외1필지,284,169.08,566.31,,59.54,199.4,철근콘크리트구조,2012-07-11,2012-08-10,2012-12-27,5,0,공동주택,"다세대주택(8세대), 근린생활시설(사무소)",도시지역,,일반주거지역,8,1,
신축,중곡동 50-55 단독주택 (김성현),서울특별시 광진구 중곡동 50-55,136.9,79.2,220.11,,57.85,160.78,철근콘크리트구조,2012-08-10,2012-08-31,2012-12-26,4,0,단독주택,다가구주택(5가구),,,,,,5
신축,단독주택 (오호찬),서울특별시 광진구 중곡동 50-53,136.8,79.2,223.6,,57.9,163.45,철근콘크리트구조,2012-08-10,2012-08-31,2012-12-26,4,0,단독주택,다가구주택(5가구),제2종일반주거지역,,,,,5
신축,중곡동 50-34 단독주택 (정재운),서울특별시 광진구 중곡동 50-34,136.8,79.2,223.6,,57.9,163.45,철근콘크리트구조,2012-08-10,2012-08-31,2012-12-26,4,0,단독주택,다가구주택(4가구),제2종일반주거지역,,,,,4
신축,,서울특별시 광진구 군자동 474-12,164,93.39,300.32,,56.94,183.12,철근콘크리트구조,2012-08-08,2012-08-16,2012-12-26,5,0,공동주택,"다세대주택(원룸형),제2종근린생활시설",제2종일반주거지역,,,5,1,
신축,중곡동 73-111 단독주택 (정용환),서울특별시 광진구 중곡동 73-111,196.4,116.64,292.21,,59.39,148.78,철근콘크리트구조,2012-07-13,2012-07-17,2012-12-24,4,0,단독주택,다가구주택,제1종일반주거지역,,,,,5
신축,은조갤러리,서울특별시 광진구 화양동 16-53,214.9,128.2,428.98,,59.66,199.62,철골콘크리트구조,2012-06-04,2012-07-10,2012-12-24,5,0,공동주택,도시형생활주택(원룸형),제2종일반주거지역,,,14,,
신축,,서울특별시 광진구 자양동 622-26,133,75.15,207.68,,56.5038,,철근콘크리트구조,2012-05-31,2012-06-15,2012-12-24,4,0,공동주택,도시형생활주택,도시지역,대공방어협조구역,,8,,
신축,,서울특별시 광진구 중곡동 624-23,188.1,110.88,493.83,,58.95,199.62,철근콘크리트구조,2012-07-12,2012-07-17,2012-12-21,5,1,단독주택,"다가구주택및1,2종근린생활시설",,,,,,7
신축,군자동 300공동주택 (이상율),서울특별시 광진구 군자동 300,301,179.64,619.8,,59.68,148.66,철근콘크리트구조,2012-07-11,2012-07-16,2012-12-20,4,1,공동주택,근생및도시형생활주택(원룸형),제1종일반주거지역,,,17,1,
신축,구의동 250-1 단독주택 (김주도),서울특별시 광진구 구의동 250-1,136.5,80.81,272,,59.2,199.27,철근콘크리트구조,2012-05-31,2012-06-05,2012-12-20,4,0,단독주택,다가구 주택-5가구,도시지역,,,,,5
신축,중곡동 111-9 종교시설 (재단법인천주교서울대교구유지재단이사장염수정),서울특별시 광진구 중곡동 111-9 외1필지,759.1,453.12,1888.18,,59.69,186.78,철근콘크리트구조,2010-07-21,2010-09-01,2012-12-20,5,1,종교시설,성당,제2종일반주거지역,,대공방어협조구역,,,
신축,구의동 248-104 원룸주택 (윤길순),서울특별시 광진구 구의동 248-104,156,86.32,307.62,,55.3333,197.1923,철근콘크리트구조,2012-08-06,2012-08-13,2012-12-18,5,0,공동주택,"도시형생활주택(원룸)13세대,다세대1세대",도시지역,,학교환경위생정화구역,14,,
신축,도시공감,서울특별시 광진구 중곡동 91-7,209.09,122.88,391.42,,58.77,187.2,철근콘크리트구조,2012-07-02,2012-07-09,2012-12-18,5,0,공동주택,도시형생활주택,도시지역,,,10,,
신축,.,서울특별시 광진구 중곡동 231-16,93.24,55.8,130.44,,59.85,139.9,철근콘크리트구조,2012-05-23,2012-06-18,2012-12-18,4,0,단독주택,다가구주택,제2종일반주거지역,,,,,2
신축,서울중곡동우체국,서울특별시 광진구 중곡동 43-5,437,223.65,313.56,,51.18,71.75,철근콘크리트구조,2012-07-31,2012-08-21,2012-12-17,2,0,제1종근린생활시설,우체국,제2종일반주거지역,조망가로미관지구,,,,
신축,중곡동 150-182 공동주택 (문을경),서울특별시 광진구 중곡동 150-182,233.47,132.5,458.45,,56.75,196.36,철근콘크리트구조,2012-06-28,2012-07-03,2012-12-17,5,0,공동주택,다세대,제2종일반주거지역,,,5,,
신축,구의동 224-53 공동주택 ,서울특별시 광진구 구의동 224-53,119.1,69.29,229.07,,58.18,192.33,철근콘크리트구조,2012-06-12,2012-08-24,2012-12-17,5,0,공동주택,다세대주택(도시형 생활주택 원룸),도시지역,대공방어협조구역,학교환경위생정화구역,7,,
신축,정우그린빌,서울특별시 광진구 자양동 774-24,312.3,154.52,701.12,,49.47,224.5,철근콘크리트구조,2012-03-30,2012-04-18,2012-12-17,6,0,공동주택,근린생활시설및도시형생활주택,제3종일반주거지역,,,18,,
신축,군자동 349-17 단독주택 (박갑엽),서울특별시 광진구 군자동 349-17,162,79.31,295.34,,48.96,182.31,철근콘크리트구조,2012-08-03,2012-08-07,2012-12-14,5,0,단독주택,"다가구,근생(사무소)",제3종일반주거지역,,학교환경위생정화구역,,,3
대수선,자양동 553-150 제1종근린생활시설 (곽삼영),서울특별시 광진구 자양동 553-150,379.87,224.99,539.96,,59.23,118.46,철근콘크리트구조,2012-10-29,2012-10-31,2012-12-13,2,1,제1종근린생활시설,,제2종일반주거지역,,,,,
신축,대산빌라,서울특별시 광진구 구의동 22-12,214.9,122.57,456.96,,57.03,149.89,철근콘크리트구조,2012-05-22,2012-06-19,2012-12-13,4,1,공동주택,"다세대주택,근생",제1종일반주거지역,대공방어협조구역,학교환경위생정화구역,8,1,
신축,자양동 620-4 주택,서울특별시 광진구 자양동 620-4,128.9,77.125,230.34,,59.8332,178.6967,철근콘크리트구조,2012-08-09,2012-08-21,2012-12-12,5,0,단독주택,"다가구주택, 근린생활시설(사무소)",도시지역,,,,,5
신축,힐 하우스,서울특별시 광진구 중곡동 101-2 외2필지,309.4,184.59,730.04,,59.66,149.79,철근콘크리트구조,2012-07-04,2012-07-23,2012-12-12,4,1,공동주택,"2종근생(사무실) , 다세대 주택",제1종일반주거지역,,,9,2,
신축,우송빌라,서울특별시 광진구 군자동 142-33,156,92.99,311.75,,59.61,199.84,철근콘크리트구조,2012-06-29,2012-07-20,2012-12-12,5,0,공동주택,다세대주택(7세대),제2종일반주거지역,,,7,,
신축,한빛BILL,서울특별시 광진구 능동 239-32,118.6,70.37,167.92,,59.33,141.59,철근콘크리트구조,2012-06-29,2012-07-02,2012-12-11,4,0,단독주택,다가구주택,도시지역,대공방어협조구역,,,,5
신축,중곡동 648-21 제2종근린생활시설 (윤종철),서울특별시 광진구 중곡동 648-21,121,70.31,417.53,,58.11,345.07,철근콘크리트구조,2012-05-23,2012-06-08,2012-12-11,7,0,제2종근린생활시설,사무소,준주거지역,,제1종지구단위계획구역,1,,
신축,화양동 49-4 제2종근린생활시설 (신동희),서울특별시 광진구 화양동 49-4,149.1,67.92,356.28,,45.55,182.5,철근콘크리트구조,2012-05-09,2012-05-16,2012-12-11,5,1,제2종근린생활시설,다가구주택,제3종일반주거지역,,,,,3
신축,구의 리더스빌,서울특별시 광진구 구의동 220-7,175.5,99.33,350.19,,56.59,199.54,철근콘크리트구조,2012-07-26,2012-08-16,2012-12-10,5,0,공동주택,"1종근생,도시형생활주택-원룸형",제2종일반주거지역,,,10,3,
신축,자양동 839-1 공동주택 (정광택),서울특별시 광진구 자양동 839-1,132,78.57,259.3,,59.52,196.44,철근콘크리트구조,2012-07-05,2012-07-11,2012-12-07,5,0,공동주택,도시형생활주택(원룸형다세대주택),도시지역,,,11,,
신축,,서울특별시 광진구 자양동 667-28 외1필지,377.2,191.38,753.33,,50.74,199.72,철근콘크리트구조,2012-04-17,2012-06-08,2012-12-07,6,0,공동주택,다세대주택,제2종일반주거지역,,,9,,
신축,,서울특별시 광진구 구의동 220-6,171.9,98.47,335.06,,57.28,194.92,철근콘크리트구조,2012-06-28,2012-06-29,2012-12-06,5,0,공동주택,도시형생활주택,제2종일반주거지역,,,6,,
신축,아미가,서울특별시 광진구 중곡동 73-13 외1필지,265.1,148.97,616.77,,56.19,145.71,철근콘크리트구조,2012-04-02,2012-05-04,2012-12-06,4,2,공동주택,"다세대주택,근린생활시설",도시지역,,,8,,
신축,,서울특별시 광진구 자양동 614-40,147,82.74,276.6,,56.28,188.16,철근콘크리트구조,2012-08-01,2012-08-20,2012-12-04,4,0,단독주택,제2종근린생활시설,제2종일반주거지역,,,,,5
신축,구의동 223-63 공동주택 (구효중),서울특별시 광진구 구의동 223-63,200.7,119.23,389.27,,59.41,193.95,철근콘크리트구조,2012-06-22,2012-07-02,2012-12-04,5,0,공동주택,도시형생활주택 (10세대),제2종일반주거지역,,,10,,
신축,화양동 83-2 공동주택 (최수남),서울특별시 광진구 화양동 83-5,253,150.64,873.84,,59.54,345.39,철근콘크리트구조,2011-12-19,2012-01-03,2012-12-04,7,0,공동주택,도시형생활주택(다세대주택24세대)업무시설(오피스텔5실),준주거지역,,제1종지구단위계획구역,24,,
용도변경,진넥스 베르디엠,서울특별시 광진구 구의동 201-8,1025.9,512.36,4247.18,,49.94,249.64,철근콘크리트구조,2012-11-22,,2012-12-03,6,2,제2종근린생활시설,,제3종일반주거지역,중심지미관지구,학교환경위생정화구역,,21,
용도변경,구의동 257-15 제2종근린생활시설 (이대식),서울특별시 광진구 구의동 257-15,200,95.5,503.53,,47.75,179.85,철근콘크리트구조,2012-10-31,,2012-12-03,4,1,제2종근린생활시설,,제2종일반주거지역,,,,,1
신축,화양동 8-93 제2종근린생활시설 (이구애),서울특별시 광진구 화양동 8-93,118.7,69.84,236.49,,58.84,199.23,철근콘크리트구조,2012-07-27,2012-08-08,2012-11-30,4,0,제2종근린생활시설,고시원,제2종일반주거지역,,,,,
신축,중곡동 649-7 제1종근린생활시설  ,서울특별시 광진구 중곡동 649-7,439.1,243.53,1991.87,,55.46,438.64,철근콘크리트구조,2012-05-04,2012-05-18,2012-11-30,10,1,제1종근린생활시설,,일반상업지역,일반미관지구,제1종지구단위계획구역,,,
신축,구의동 251-51 공동주택,서울특별시 광진구 구의동 251-51,248.9,123.5,497.22,,49.62,199.77,철근콘크리트구조,2012-04-27,2012-06-01,2012-11-30,5,0,공동주택,도시형생활주택및근린생활시설,,,,14,1,
신축,신한베스트빌,서울특별시 광진구 중곡동 114-7,508.4,277.53,946.98,,54.59,186.27,철근콘크리트구조,2012-04-25,2012-04-27,2012-11-30,5,0,공동주택,단지형다세대주택,제2종일반주거지역,,,16,,
신축,33빌,서울특별시 광진구 능동 260-4,105.4,63.14,157.6,,59.91,149.53,철근콘크리트구조,2012-06-26,2012-06-27,2012-11-29,4,0,단독주택,다가구주택,도시지역,대공방어협조구역,,,,5
신축,,서울특별시 광진구 중곡동 158-15 외1필지,191.1,113.85,673.68,,59.57,352.52,철근콘크리트구조,2012-05-17,2012-06-12,2012-11-29,7,0,제2종근린생활시설,"사무소, 다가구주택",준주거지역,,,,,4
신축,구의동주택,서울특별시 광진구 구의동 250-35,147.1,87.69,290.62,,59.61,197.57,철근콘크리트구조,2012-05-03,2012-07-09,2012-11-29,4,0,단독주택,다가구주택,도시지역,대공방어협조구역,학교환경위생정화구역,,,6
용도변경,,서울특별시 광진구 자양동 227-17,537.9,258.73,1800.16,,48.1,192.13,철근콘크리트구조,2012-11-21,,2012-11-28,4,2,제2종근린생활시설,제1종근생시설/공공업무시설,제3종일반주거지역,중심지미관지구,학교환경위생정화구역,,,
신축,,서울특별시 광진구 군자동 48-37,154.51,92.24,268.68,,59.7,173.89,철근콘크리트구조,2012-07-04,2012-07-10,2012-11-28,4,0,공동주택,도시형생활주택(원룸형),제2종일반주거지역,,,9,1,
신축,화양동 47-47 단독주택 (김동한)/다가구주택,서울특별시 광진구 화양동 47-47,144.8,86.29,289.17,,59.59,199.7,철근콘크리트구조,2012-06-15,2012-07-24,2012-11-27,5,0,단독주택,,제2종일반주거지역,,,,,5
신축,중곡동 134-22 단독주택 (김심배),서울특별시 광진구 중곡동 134-22,139.2,83.16,277.55,,59.74,199.39,철근콘크리트구조,2012-06-26,2012-07-02,2012-11-26,5,0,단독주택,"다가구주택,제2종근린생활시설",제2종일반주거지역,,,,,4
신축,구의동 249-17 단독주택 (함용일),서울특별시 광진구 구의동 249-17,142.5,82.81,283.41,,58.11,198.88,철근콘크리트구조,2012-06-21,2012-08-06,2012-11-26,4,0,단독주택,다가구주택 (근린생활시설),제2종일반주거지역,,,,,5
신축,행복공간빌라신축공사,서울특별시 광진구 중곡동 147,151,84.39,308.06,,55.89,149.5,철근콘크리트구조,2012-06-01,2012-06-07,2012-11-26,4,1,공동주택,다세대,,,,7,,
신축,.,서울특별시 광진구 화양동 11-19,145.5,77.6,254.66,,53.33,175.02,철근콘크리트구조,2012-02-22,2012-07-17,2012-11-26,5,0,공동주택,도시형생활주택(원룸형),제2종일반주거지역,,,12,,
신축,자양동 769-26 단독주택(다가구주택),서울특별시 광진구 자양동 769-26,148,71.26,200.57,,48.15,135.52,철근콘크리트구조,2012-05-24,2012-06-08,2012-11-23,4,0,단독주택,다가구주택,제3종일반주거지역,,,,,3
신축,,서울특별시 광진구 자양동 9-2,192.9,115.7,381.68,,59.98,197.86,철근콘크리트구조,2012-06-27,2012-07-12,2012-11-22,5,0,공동주택,도시형생활주택(원룸형),도시지역,대공방어협조구역,학교환경위생정화구역,16,,
